facilityType,seNumber,sectionUid,sectionName,dataElementUid,dataElementCode,dhis2DataElementCode,dhis2DataElementName,sortOrder,active
HOSPITAL,9,,Prevention and Control of Infection,,9.2.2.4,,,369,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.3.1.1,,,370,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.3.1.2,,,371,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.3.1.3,,,372,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.4.1.1,,,373,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.4.1.2,,,374,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.4.1.3,,,375,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.4.1.4,,,376,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.4.1.5,,,377,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.4.1.6,,,378,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.5.1.1,,,379,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.5.1.2,,,380,TRUE
HOSPITAL,9,,Prevention and Control of Infection,,9.5.1.3,,,381,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.1.1,,,382,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.1.2,,,383,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.1.3,,,384,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.2.1,,,385,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.2.2,,,386,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.2.3,,,387,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.2.4,,,388,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.2.5,,,389,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.2.6,,,390,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.1.2.7,,,391,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.2.1.1,,,392,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.2.1.2,,,393,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.2.1.3,,,394,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.2.1.4,,,395,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.2.1.5,,,396,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.2.1.6,,,397,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.2.1.7,,,398,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.2.1.8,,,399,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.3.1.1,,,400,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.3.1.2,,,401,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.3.1.3,,,402,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.1.1,,,403,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.1.2,,,404,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.1.3,,,405,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.1.4,,,406,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.2.1,,,407,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.2.2,,,408,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.2.3,,,409,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.2.4,,,410,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.2.5,,,411,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.2.6,,,412,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.2.7,,,413,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.2.8,,,414,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.2.9,,,415,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.3.1,,,416,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.3.2,,,417,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.3.3,,,418,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.4.3.4,,,419,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.1.1,,,420,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.1.2,,,421,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.1.3,,,422,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.1.4,,,423,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.1.5,,,424,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.2.1,,,425,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.2.2,,,426,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.3.1,,,427,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.3.2,,,428,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.3.3,,,429,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.3.4,,,430,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.4.1,,,431,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.4.2,,,432,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.4.3,,,433,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.4.4,,,434,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.4.5,,,435,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.5.1,,,436,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.5.2,,,437,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.5.3,,,438,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.5.4,,,439,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.6.1,,,440,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.6.2,,,441,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.6.3,,,442,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.5.6.4,,,443,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.1.1,,,444,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.1.2,,,445,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.1.3,,,446,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.1.4,,,447,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.2.1,,,448,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.2.2,,,449,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.2.3,,,450,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.2.4,,,451,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.2.5,,,452,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.2.6,,,453,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.2.7,,,454,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.3.1,,,455,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.3.2,,,456,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.3.3,,,457,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.3.4,,,458,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.3.5,,,459,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.3.6,,,460,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.3.7,,,461,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.3.8,,,462,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.6.3.9,,,463,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.7.1.1,,,464,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.7.1.2,,,465,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.7.1.3,,,466,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.7.1.4,,,467,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.7.1.5,,,468,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.7.1.6,,,469,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.7.1.7,,,470,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.8.1.1,,,471,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.8.1.2,,,472,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.8.1.3,,,473,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.8.1.4,,,474,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.1.1,,,475,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.1.2,,,476,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.1.3,,,477,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.1.4,,,478,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.2.1,,,479,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.2.2,,,480,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.2.3,,,481,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.3.1,,,482,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.3.2,,,483,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.3.3,,,484,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.3.4,,,485,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.3.5,,,486,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.3.6,,,487,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.3.7,,,488,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.4.1,,,489,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.4.2,,,490,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.4.3,,,491,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.4.4,,,492,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.9.4.5,,,493,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.10.1.1,,,494,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.10.1.2,,,495,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.10.1.3,,,496,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.10.1.4,,,497,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.11.1.1,,,498,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.11.1.2,,,499,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.11.1.3,,,500,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.12.1.1,,,501,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.12.1.2,,,502,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.12.1.3,,,503,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.12.1.4,,,504,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.12.1.5,,,505,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.13.1.1,,,506,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.13.1.2,,,507,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.13.1.3,,,508,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.13.1.4,,,509,TRUE
HOSPITAL,10,,General Medical.Surgical.Paediatric and Obstetric Care,,10.13.1.5,,,510,TRUE
HOSPITAL,11,,Medical Care,,11.1.1.1,,,511,TRUE
HOSPITAL,11,,Medical Care,,11.1.1.2,,,512,TRUE
HOSPITAL,11,,Medical Care,,11.1.1.3,,,513,TRUE
HOSPITAL,11,,Medical Care,,11.1.2.1,,,514,TRUE
HOSPITAL,11,,Medical Care,,11.1.2.2,,,515,TRUE
HOSPITAL,11,,Medical Care,,11.1.2.3,,,516,TRUE
HOSPITAL,11,,Medical Care,,11.1.2.4,,,517,TRUE
HOSPITAL,11,,Medical Care,,11.1.2.5,,,518,TRUE
HOSPITAL,11,,Medical Care,,11.1.2.6,,,519,TRUE
HOSPITAL,11,,Medical Care,,11.1.2.7,,,520,TRUE
HOSPITAL,11,,Medical Care,,11.2.1.1,,,521,TRUE
HOSPITAL,11,,Medical Care,,11.2.1.2,,,522,TRUE
HOSPITAL,11,,Medical Care,,11.2.1.3,,,523,TRUE
HOSPITAL,11,,Medical Care,,11.2.1.4,,,524,TRUE
HOSPITAL,11,,Medical Care,,11.2.1.5,,,525,TRUE
HOSPITAL,11,,Medical Care,,11.2.1.6,,,526,TRUE
HOSPITAL,11,,Medical Care,,11.2.1.7,,,527,TRUE
HOSPITAL,11,,Medical Care,,11.3.1.1,,,528,TRUE
HOSPITAL,11,,Medical Care,,11.3.1.2,,,529,TRUE
HOSPITAL,11,,Medical Care,,11.3.1.3,,,530,TRUE
HOSPITAL,11,,Medical Care,,11.4.1.1,,,531,TRUE
HOSPITAL,11,,Medical Care,,11.4.1.2,,,532,TRUE
HOSPITAL,11,,Medical Care,,11.4.1.3,,,533,TRUE
HOSPITAL,11,,Medical Care,,11.4.1.4,,,534,TRUE
HOSPITAL,11,,Medical Care,,11.4.2.1,,,535,TRUE
HOSPITAL,11,,Medical Care,,11.4.2.2,,,536,TRUE
HOSPITAL,11,,Medical Care,,11.4.2.3,,,537,TRUE
HOSPITAL,11,,Medical Care,,11.4.2.4,,,538,TRUE
HOSPITAL,11,,Medical Care,,11.4.2.5,,,539,TRUE
HOSPITAL,11,,Medical Care,,11.4.2.6,,,540,TRUE
HOSPITAL,11,,Medical Care,,11.4.2.7,,,541,TRUE
HOSPITAL,11,,Medical Care,,11.4.2.8,,,542,TRUE
HOSPITAL,11,,Medical Care,,11.4.2.9,,,543,TRUE
HOSPITAL,11,,Medical Care,,11.4.3.1,,,544,TRUE
HOSPITAL,11,,Medical Care,,11.4.3.2,,,545,TRUE
HOSPITAL,11,,Medical Care,,11.4.3.3,,,546,TRUE
HOSPITAL,11,,Medical Care,,11.4.3.4,,,547,TRUE
HOSPITAL,11,,Medical Care,,11.5.1.1,,,548,TRUE
HOSPITAL,11,,Medical Care,,11.5.1.2,,,549,TRUE
HOSPITAL,11,,Medical Care,,11.5.1.3,,,550,TRUE
HOSPITAL,11,,Medical Care,,11.5.1.4,,,551,TRUE
HOSPITAL,11,,Medical Care,,11.5.1.5,,,552,TRUE
HOSPITAL,11,,Medical Care,,11.5.2.1,,,553,TRUE
HOSPITAL,11,,Medical Care,,11.5.2.2,,,554,TRUE
HOSPITAL,11,,Medical Care,,11.5.3.1,,,555,TRUE
HOSPITAL,11,,Medical Care,,11.5.3.2,,,556,TRUE
HOSPITAL,11,,Medical Care,,11.5.3.3,,,557,TRUE
HOSPITAL,11,,Medical Care,,11.5.3.4,,,558,TRUE
HOSPITAL,11,,Medical Care,,11.5.4.1,,,559,TRUE
HOSPITAL,11,,Medical Care,,11.5.4.2,,,560,TRUE
HOSPITAL,11,,Medical Care,,11.5.4.3,,,561,TRUE
HOSPITAL,11,,Medical Care,,11.5.4.4,,,562,TRUE
HOSPITAL,11,,Medical Care,,11.5.4.5,,,563,TRUE
HOSPITAL,11,,Medical Care,,11.5.5.1,,,564,TRUE
HOSPITAL,11,,Medical Care,,11.5.5.2,,,565,TRUE
HOSPITAL,11,,Medical Care,,11.5.5.3,,,566,TRUE
HOSPITAL,11,,Medical Care,,11.5.5.4,,,567,TRUE
HOSPITAL,11,,Medical Care,,11.5.6.1,,,568,TRUE
HOSPITAL,11,,Medical Care,,11.5.6.2,,,569,TRUE
HOSPITAL,11,,Medical Care,,11.5.6.3,,,570,TRUE
HOSPITAL,11,,Medical Care,,11.5.6.4,,,571,TRUE
HOSPITAL,11,,Medical Care,,11.6.1.1,,,572,TRUE
HOSPITAL,11,,Medical Care,,11.6.1.2,,,573,TRUE
HOSPITAL,11,,Medical Care,,11.6.1.3,,,574,TRUE
HOSPITAL,11,,Medical Care,,11.6.1.4,,,575,TRUE
HOSPITAL,11,,Medical Care,,11.6.2.1,,,576,TRUE
HOSPITAL,11,,Medical Care,,11.6.2.2,,,577,TRUE
HOSPITAL,11,,Medical Care,,11.6.2.3,,,578,TRUE
HOSPITAL,11,,Medical Care,,11.6.2.4,,,579,TRUE
HOSPITAL,11,,Medical Care,,11.6.2.5,,,580,TRUE
HOSPITAL,11,,Medical Care,,11.6.2.6,,,581,TRUE
HOSPITAL,11,,Medical Care,,11.6.2.7,,,582,TRUE
HOSPITAL,11,,Medical Care,,11.6.3.1,,,583,TRUE
HOSPITAL,11,,Medical Care,,11.6.3.2,,,584,TRUE
HOSPITAL,11,,Medical Care,,11.6.3.3,,,585,TRUE
HOSPITAL,11,,Medical Care,,11.6.3.4,,,586,TRUE
HOSPITAL,11,,Medical Care,,11.6.3.5,,,587,TRUE
HOSPITAL,11,,Medical Care,,11.6.3.6,,,588,TRUE
HOSPITAL,11,,Medical Care,,11.6.3.7,,,589,TRUE
HOSPITAL,11,,Medical Care,,11.6.3.8,,,590,TRUE
HOSPITAL,11,,Medical Care,,11.6.3.9,,,591,TRUE
HOSPITAL,11,,Medical Care,,11.7.1.1,,,592,TRUE
HOSPITAL,11,,Medical Care,,11.7.1.2,,,593,TRUE
HOSPITAL,11,,Medical Care,,11.7.1.3,,,594,TRUE
HOSPITAL,11,,Medical Care,,11.7.1.4,,,595,TRUE
HOSPITAL,11,,Medical Care,,11.7.1.5,,,596,TRUE
HOSPITAL,11,,Medical Care,,11.7.1.6,,,597,TRUE
HOSPITAL,11,,Medical Care,,11.7.1.7,,,598,TRUE
HOSPITAL,11,,Medical Care,,11.8.1.1,,,599,TRUE
HOSPITAL,11,,Medical Care,,11.8.1.2,,,600,TRUE
HOSPITAL,11,,Medical Care,,11.8.1.3,,,601,TRUE
HOSPITAL,11,,Medical Care,,11.8.1.4,,,602,TRUE
HOSPITAL,11,,Medical Care,,11.9.1.1,,,603,TRUE
HOSPITAL,11,,Medical Care,,11.9.1.2,,,604,TRUE
HOSPITAL,11,,Medical Care,,11.9.1.3,,,605,TRUE
HOSPITAL,11,,Medical Care,,11.9.1.4,,,606,TRUE
HOSPITAL,11,,Medical Care,,11.9.2.1,,,607,TRUE
HOSPITAL,11,,Medical Care,,11.9.2.2,,,608,TRUE
HOSPITAL,11,,Medical Care,,11.9.2.3,,,609,TRUE
HOSPITAL,11,,Medical Care,,11.9.3.1,,,610,TRUE
HOSPITAL,11,,Medical Care,,11.9.3.2,,,611,TRUE
HOSPITAL,11,,Medical Care,,11.9.3.3,,,612,TRUE
HOSPITAL,11,,Medical Care,,11.9.3.4,,,613,TRUE
HOSPITAL,11,,Medical Care,,11.9.3.5,,,614,TRUE
HOSPITAL,11,,Medical Care,,11.9.3.6,,,615,TRUE
HOSPITAL,11,,Medical Care,,11.9.3.7,,,616,TRUE
HOSPITAL,11,,Medical Care,,11.9.4.1,,,617,TRUE
HOSPITAL,11,,Medical Care,,11.9.4.2,,,618,TRUE
HOSPITAL,11,,Medical Care,,11.9.4.3,,,619,TRUE
HOSPITAL,11,,Medical Care,,11.9.4.4,,,620,TRUE
HOSPITAL,11,,Medical Care,,11.9.4.5,,,621,TRUE
HOSPITAL,11,,Medical Care,,11.10.1.1,,,622,TRUE
HOSPITAL,11,,Medical Care,,11.10.1.2,,,623,TRUE
HOSPITAL,11,,Medical Care,,11.10.1.3,,,624,TRUE
HOSPITAL,11,,Medical Care,,11.10.1.4,,,625,TRUE
HOSPITAL,11,,Medical Care,,11.11.1.1,,,626,TRUE
HOSPITAL,11,,Medical Care,,11.11.1.2,,,627,TRUE
HOSPITAL,11,,Medical Care,,11.11.1.3,,,628,TRUE
HOSPITAL,11,,Medical Care,,11.12.1.1,,,629,TRUE
HOSPITAL,11,,Medical Care,,11.12.1.2,,,630,TRUE
HOSPITAL,11,,Medical Care,,11.12.1.3,,,631,TRUE
HOSPITAL,11,,Medical Care,,11.12.1.4,,,632,TRUE
HOSPITAL,11,,Medical Care,,11.12.1.5,,,633,TRUE
HOSPITAL,11,,Medical Care,,11.13.1.1,,,634,TRUE
HOSPITAL,11,,Medical Care,,11.13.1.2,,,635,TRUE
HOSPITAL,11,,Medical Care,,11.13.1.3,,,636,TRUE
HOSPITAL,11,,Medical Care,,11.13.1.4,,,637,TRUE
HOSPITAL,11,,Medical Care,,11.13.1.5,,,638,TRUE
HOSPITAL,12,,Surgical Care,,12.1.1.1,,,639,TRUE
HOSPITAL,12,,Surgical Care,,12.1.1.2,,,640,TRUE
HOSPITAL,12,,Surgical Care,,12.1.1.3,,,641,TRUE
HOSPITAL,12,,Surgical Care,,12.1.2.1,,,642,TRUE
HOSPITAL,12,,Surgical Care,,12.1.2.2,,,643,TRUE
HOSPITAL,12,,Surgical Care,,12.1.2.3,,,644,TRUE
HOSPITAL,12,,Surgical Care,,12.1.2.4,,,645,TRUE
HOSPITAL,12,,Surgical Care,,12.1.2.5,,,646,TRUE
HOSPITAL,12,,Surgical Care,,12.1.2.6,,,647,TRUE
HOSPITAL,12,,Surgical Care,,12.1.2.7,,,648,TRUE
HOSPITAL,12,,Surgical Care,,12.2.1.1,,,649,TRUE
HOSPITAL,12,,Surgical Care,,12.2.1.2,,,650,TRUE
HOSPITAL,12,,Surgical Care,,12.2.1.3,,,651,TRUE
HOSPITAL,12,,Surgical Care,,12.2.1.4,,,652,TRUE
HOSPITAL,12,,Surgical Care,,12.2.1.5,,,653,TRUE
HOSPITAL,12,,Surgical Care,,12.2.1.6,,,654,TRUE
HOSPITAL,12,,Surgical Care,,12.2.1.7,,,655,TRUE
HOSPITAL,12,,Surgical Care,,12.3.1.1,,,656,TRUE
HOSPITAL,12,,Surgical Care,,12.3.1.2,,,657,TRUE
HOSPITAL,12,,Surgical Care,,12.3.1.3,,,658,TRUE
HOSPITAL,12,,Surgical Care,,12.4.1.1,,,659,TRUE
HOSPITAL,12,,Surgical Care,,12.4.1.2,,,660,TRUE
HOSPITAL,12,,Surgical Care,,12.4.1.3,,,661,TRUE
HOSPITAL,12,,Surgical Care,,12.4.1.4,,,662,TRUE
HOSPITAL,12,,Surgical Care,,12.4.2.1,,,663,TRUE
HOSPITAL,12,,Surgical Care,,12.4.2.2,,,664,TRUE
HOSPITAL,12,,Surgical Care,,12.4.2.3,,,665,TRUE
HOSPITAL,12,,Surgical Care,,12.4.2.4,,,666,TRUE
HOSPITAL,12,,Surgical Care,,12.4.2.5,,,667,TRUE
HOSPITAL,12,,Surgical Care,,12.4.2.6,,,668,TRUE
HOSPITAL,12,,Surgical Care,,12.4.2.7,,,669,TRUE
HOSPITAL,12,,Surgical Care,,12.4.2.8,,,670,TRUE
HOSPITAL,12,,Surgical Care,,12.4.2.9,,,671,TRUE
HOSPITAL,12,,Surgical Care,,12.4.3.1,,,672,TRUE
HOSPITAL,12,,Surgical Care,,12.4.3.2,,,673,TRUE
HOSPITAL,12,,Surgical Care,,12.4.3.3,,,674,TRUE
HOSPITAL,12,,Surgical Care,,12.4.3.4,,,675,TRUE
HOSPITAL,12,,Surgical Care,,12.5.1.1,,,676,TRUE
HOSPITAL,12,,Surgical Care,,12.5.1.2,,,677,TRUE
HOSPITAL,12,,Surgical Care,,12.5.1.3,,,678,TRUE
HOSPITAL,12,,Surgical Care,,12.5.1.4,,,679,TRUE
HOSPITAL,12,,Surgical Care,,12.5.1.5,,,680,TRUE
HOSPITAL,12,,Surgical Care,,12.5.2.1,,,681,TRUE
HOSPITAL,12,,Surgical Care,,12.5.2.2,,,682,TRUE
HOSPITAL,12,,Surgical Care,,12.5.3.1,,,683,TRUE
HOSPITAL,12,,Surgical Care,,12.5.3.2,,,684,TRUE
HOSPITAL,12,,Surgical Care,,12.5.3.3,,,685,TRUE
HOSPITAL,12,,Surgical Care,,12.5.3.4,,,686,TRUE
HOSPITAL,12,,Surgical Care,,12.5.4.1,,,687,TRUE
HOSPITAL,12,,Surgical Care,,12.5.4.2,,,688,TRUE
HOSPITAL,12,,Surgical Care,,12.5.4.3,,,689,TRUE
HOSPITAL,12,,Surgical Care,,12.5.4.4,,,690,TRUE
HOSPITAL,12,,Surgical Care,,12.5.4.5,,,691,TRUE
HOSPITAL,12,,Surgical Care,,12.5.5.1,,,692,TRUE
HOSPITAL,12,,Surgical Care,,12.5.5.2,,,693,TRUE
HOSPITAL,12,,Surgical Care,,12.5.5.3,,,694,TRUE
HOSPITAL,12,,Surgical Care,,12.5.5.4,,,695,TRUE
